ts_event,symbol,best_level_ofi,ofi_L0,ofi_L1,ofi_L2,ofi_L3,ofi_L4,ofi_L5,ofi_L6,ofi_L7,ofi_L8,ofi_L9,ofi_norm_L0,ofi_norm_L1,ofi_norm_L2,ofi_norm_L3,ofi_norm_L4,ofi_norm_L5,ofi_norm_L6,ofi_norm_L7,ofi_norm_L8,ofi_norm_L9,integrated_ofi,cross_asset_ofi
2024-10-21T11:57:22.737207625Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T11:57:23.434433631Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T11:57:23.522180556Z,AAPL,0,0,-29,-10,-400,-15,-110,-10,-110,-100,-55,0,-0.129233512,-0.04456328,-1.782531194,-0.06684492,-0.490196078,-0.04456328,-0.490196078,-0.445632799,-0.245098039,0.527199021,0
2024-10-21T11:57:23.522320812Z,AAPL,0,0,0,0,27,15,110,10,110,100,55,0,0,0,0.118942731,0.066079295,0.484581498,0.044052863,0.484581498,0.440528634,0.242290749,-0.195008185,0
2024-10-21T11:57:23.575986228Z,AAPL,0,0,0,-200,200,0,0,0,0,0,0,0,0,-0.881057269,0.881057269,0,0,0,0,0,0,-0.075578798,0
2024-10-21T11:57:23.893151634Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2024-10-21T11:57:23.893151634Z,AAPL,-1,-1,-10,-400,-27,-15,-110,-10,-110,-100,-55,-0.004405286,-0.044052863,-1.762114537,-0.118942731,-0.066079295,-0.484581498,-0.044052863,-0.484581498,-0.440528634,-0.242290749,0.382816896,0
2024-10-21T11:57:23.893200066Z,AAPL,-20,-20,-201,-208,-150,-25,-30,-200,-44,-154,-400,-0.105652404,-1.061806656,-1.098784997,-0.792393027,-0.132065504,-0.158478605,-1.056524036,-0.232435288,-0.813523508,-2.113048072,0.759502934,0
2024-10-21T11:57:23.964289822Z,AAPL,0,0,-400,-27,-15,-110,-10,-110,-100,-55,-1,0,-2.59235256,-0.174983798,-0.097213221,-0.712896954,-0.064808814,-0.712896954,-0.64808814,-0.356448477,-0.006480881,0.470532409,0
2024-10-21T11:57:23.964302478Z,AAPL,0,0,200,27,15,110,10,110,100,55,1,0,1.181334908,0.159480213,0.088600118,0.6497342,0.059066745,0.6497342,0.590667454,0.3248671,0.005906675,-0.353535136,0
2024-10-21T11:57:23.993763323Z,AAPL,20,20,201,208,150,25,30,200,44,154,400,0.096618357,0.971014493,1.004830918,0.724637681,0.120772947,0.144927536,0.966183575,0.212560386,0.743961353,1.93236715,-0.69455993,0
2024-10-21T11:57:25.745564633Z,AAPL,0,0,-200,-27,-15,-110,-10,-110,-100,-55,-1,0,-1.041666667,-0.140625,-0.078125,-0.572916667,-0.052083333,-0.572916667,-0.520833333,-0.286458333,-0.005208333,0.311736971,0
2024-10-21T11:57:25.813792371Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,1.162790698,0,0,0,0,0,0,0,-0.12202089,0
2024-10-21T11:57:25.852973172Z,AAPL,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-1.041666667,0,0,0,0,0,0,0.198666564,0
2024-10-21T11:57:25.862973670Z,AAPL,0,0,400,27,15,110,10,110,100,55,1,0,1.762114537,0.118942731,0.066079295,0.484581498,0.044052863,0.484581498,0.440528634,0.242290749,0.004405286,-0.319837668,0
2024-10-21T11:57:25.868673528Z,AAPL,200,200,10,0,0,0,0,0,0,0,0,0.966183575,0.048309179,0,0,0,0,0,0,0,0,-0.022315118,0
2024-10-21T11:57:26.000349886Z,AAPL,200,200,0,0,0,0,0,0,0,0,0,0.881057269,0,0,0,0,0,0,0,0,0,-0.017540735,0
2024-10-21T11:57:28.039292565Z,AAPL,-200,-200,0,0,0,0,0,0,0,0,0,-0.966183575,0,0,0,0,0,0,0,0,0,0.019235492,0
2024-10-21T11:57:28.039302990Z,AAPL,-200,-200,-10,-27,-15,-110,-10,-110,-100,-55,-1,-1.041666667,-0.052083333,-0.140625,-0.078125,-0.572916667,-0.052083333,-0.572916667,-0.520833333,-0.286458333,-0.005208333,0.269391019,0
2024-10-21T11:57:28.039347712Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T11:57:28.153707091Z,AAPL,0,0,400,27,15,110,10,110,100,55,1,0,1.762114537,0.118942731,0.066079295,0.484581498,0.044052863,0.484581498,0.440528634,0.242290749,0.004405286,-0.319837668,0
2024-10-21T11:57:28.163711748Z,AAPL,200,200,10,0,0,0,0,0,0,0,0,0.966183575,0.048309179,0,0,0,0,0,0,0,0,-0.022315118,0
2024-10-21T11:57:28.163725884Z,AAPL,0,0,0,-200,200,0,0,0,0,0,0,0,0,-0.966183575,0.966183575,0,0,0,0,0,0,-0.082881097,0
2024-10-21T11:57:29.331953680Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,1.069518717,0,0,0,0,0,0,0,-0.112233118,0
2024-10-21T11:57:29.331966683Z,AAPL,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.966183575,0,0,0,0,0,0,0.184270436,0
2024-10-21T11:57:30.995192991Z,AAPL,200,200,0,0,0,0,0,0,0,0,0,0.881057269,0,0,0,0,0,0,0,0,0,-0.017540735,0
2024-10-21T11:57:31.496234971Z,AAPL,0,0,-201,-8,-350,-25,-30,-200,-44,-154,-400,0,-0.848101266,-0.033755274,-1.476793249,-0.105485232,-0.126582278,-0.843881857,-0.185654008,-0.64978903,-1.687763713,0.677350709,0
2024-10-21T11:57:36.264542456Z,AAPL,500,500,201,8,350,25,30,200,44,154,400,1.818181818,0.730909091,0.029090909,1.272727273,0.090909091,0.109090909,0.727272727,0.16,0.56,1.454545455,-0.619950855,0
2024-10-21T11:57:36.267934826Z,AAPL,-200,-200,0,0,0,0,0,0,0,0,0,-0.784313725,0,0,0,0,0,0,0,0,0,0.015614694,0
2024-10-21T11:57:37.887981490Z,AAPL,1,1,200,10,27,15,110,10,110,100,55,0.003921569,0.784313725,0.039215686,0.105882353,0.058823529,0.431372549,0.039215686,0.431372549,0.392156863,0.215686275,-0.227787445,0
2024-10-21T11:57:38.016963535Z,AAPL,0,0,200,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,0,0,-0.046362372,0
2024-10-21T11:57:40.885440558Z,AAPL,0,0,0,0,-27,-15,-110,-10,-110,-100,-55,0,0,0,-0.099118943,-0.055066079,-0.403817915,-0.03671072,-0.403817915,-0.367107195,-0.201908957,0.16250682,0
2024-10-21T11:57:40.885481569Z,AAPL,0,0,0,0,26,15,110,10,110,100,55,0,0,0,0.094579847,0.054565296,0.400145507,0.036376864,0.400145507,0.363768643,0.200072754,-0.160335169,0
2024-10-21T11:57:41.319151873Z,AAPL,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0.78462142,0,0,0,0,0,0,-0.14964292,0
2024-10-21T11:57:41.319163898Z,AAPL,0,0,0,0,0,-25,-30,-200,-44,-154,-400,0,0,0,0,-0.106428267,-0.127713921,-0.851426139,-0.187313751,-0.655598127,-1.702852278,0.341112168,0
2024-10-21T11:57:41.375697228Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.930665426,0,0,0,0,0,0,0,0,0.059328303,0
2024-10-21T11:57:41.375709324Z,AAPL,0,0,400,0,0,0,0,0,0,0,0,0,1.702852278,0,0,0,0,0,0,0,0,-0.108553872,0
2024-10-21T11:57:41.965660865Z,AAPL,0,0,-400,-10,-26,-15,-110,-10,-110,-100,-55,0,-2.051282051,-0.051282051,-0.133333333,-0.076923077,-0.564102564,-0.051282051,-0.564102564,-0.512820513,-0.282051282,0.362178575,0
2024-10-21T11:57:42.074173420Z,AAPL,0,0,0,200,26,15,110,10,110,100,55,0,0,0.930665426,0.120986505,0.069799907,0.511865984,0.046533271,0.511865984,0.465332713,0.255932992,-0.302762825,0
2024-10-21T11:57:42.169221771Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,0.930665426,0,0,0,0,0,0,0,-0.097662136,0
2024-10-21T11:57:42.207878969Z,AAPL,0,0,0,-200,-26,-15,-110,-10,-110,-100,-55,0,0,-1.025641026,-0.133333333,-0.076923077,-0.564102564,-0.051282051,-0.564102564,-0.512820513,-0.282051282,0.333660159,0
2024-10-21T11:57:42.313260974Z,AAPL,0,0,0,200,26,15,110,10,110,100,55,0,0,0.930665426,0.120986505,0.069799907,0.511865984,0.046533271,0.511865984,0.465332713,0.255932992,-0.302762825,0
2024-10-21T11:57:42.380159117Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,0.851426139,0,0,0,0,0,0,0,-0.089346927,0
2024-10-21T11:57:42.412324426Z,AAPL,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.930665426,0,0,0,0,0,0,0,0.097662136,0
2024-10-21T11:57:42.412336614Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,0.930665426,0,0,0,0,0,0,0,-0.097662136,0
2024-10-21T11:57:48.072962640Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,0.851426139,0,0,0,0,0,0,0,-0.089346927,0
2024-10-21T11:57:48.072974095Z,AAPL,0,0,0,0,0,25,30,200,44,154,400,0,0,0,0,0.098077678,0.117693213,0.78462142,0.172616712,0.604158494,1.56924284,-0.314347777,0
2024-10-21T11:57:48.072984615Z,AAPL,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.727537286,0,0,0,0,0,0.089583618,0
2024-10-21T11:57:48.076659157Z,AAPL,0,0,0,0,0,0,200,44,154,400,1,0,0,0,0,0,0.735294118,0.161764706,0.566176471,1.470588235,0.003676471,-0.276148186,0
2024-10-21T11:57:48.076742621Z,AAPL,0,0,0,0,0,0,-200,-44,-154,-400,-1,0,0,0,0,0,-0.728066982,-0.160174736,-0.560611576,-1.456133964,-0.003640335,0.273433952,0
2024-10-21T11:57:48.136477014Z,AAPL,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.785237534,0,0,0,0,0,0,0,0.082401229,0
2024-10-21T11:57:48.136488492Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,0.785237534,0,0,0,0,0,0,0,-0.082401229,0
2024-10-21T11:57:48.194611663Z,AAPL,0,0,0,0,-26,-15,-110,-10,-110,-100,-55,0,0,0,-0.103092784,-0.059476606,-0.436161776,-0.039651071,-0.436161776,-0.396510706,-0.218080888,0.174766606,0
2024-10-21T11:57:48.194659897Z,AAPL,0,0,0,0,29,15,110,10,110,100,55,0,0,0,0.11372549,0.058823529,0.431372549,0.039215686,0.431372549,0.392156863,0.215686275,-0.175091363,0
2024-10-21T11:57:51.070607242Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T11:57:51.271195500Z,AAPL,0,0,0,0,0,-225,-28,-200,-44,-154,-400,0,0,0,0,-1.046511628,-0.130232558,-0.930232558,-0.204651163,-0.71627907,-1.860465116,0.486045642,0
2024-10-21T11:57:51.287108312Z,AAPL,0,0,0,0,0,0,0,200,44,154,400,0,0,0,0,0,0,0.793021412,0.174464711,0.610626487,1.586042823,-0.290401876,0
2024-10-21T11:57:51.287157718Z,AAPL,0,0,0,0,0,0,0,-200,-44,-154,-400,0,0,0,0,0,0,-0.929800093,-0.20455602,-0.715946072,-1.859600186,0.340489787,0
2024-10-21T11:57:51.322699915Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T11:57:52.317929239Z,AAPL,0,0,0,0,0,25,29,200,44,154,400,0,0,0,0,0.106337729,0.123351765,0.850701829,0.187154402,0.655040408,1.701403658,-0.340281848,0
2024-10-21T11:57:52.317942384Z,AAPL,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.784006272,0,0,0,0,0,0.096536796,0
2024-10-21T11:57:58.266584280Z,AAPL,0,0,0,0,0,-225,-29,-200,-44,-154,-400,0,0,0,0,-1.046025105,-0.134821013,-0.929800093,-0.20455602,-0.715946072,-1.859600186,0.486410037,0
2024-10-21T11:58:06.284720780Z,AAPL,0,0,0,-200,-29,-15,-110,-10,-110,-100,-55,0,0,-1.024590164,-0.148565574,-0.076844262,-0.56352459,-0.051229508,-0.56352459,-0.512295082,-0.281762295,0.336249441,0
2024-10-21T11:58:06.284733562Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,0.92936803,0,0,0,0,0,0,0,-0.09752599,0
2024-10-21T11:58:06.339571308Z,AAPL,0,0,0,0,-200,25,29,200,44,154,400,0,0,0,-0.78369906,0.097962382,0.113636364,0.78369906,0.172413793,0.603448276,1.567398119,-0.164013645,0
2024-10-21T11:58:06.359829740Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,0.726744186,0,0,0,0,0,0,0,-0.076263056,0
2024-10-21T11:58:06.360206541Z,AAPL,0,0,0,0,0,0,-29,-200,-44,-154,-400,0,0,0,0,0,-0.121797564,-0.8399832,-0.184796304,-0.646787064,-1.679966401,0.323065709,0
2024-10-21T11:58:06.360243785Z,AAPL,0,0,0,0,0,0,0,200,44,154,400,0,0,0,0,0,0,0.726744186,0.159883721,0.559593023,1.453488372,-0.266131371,0
2024-10-21T11:58:06.414660818Z,AAPL,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.78369906,0,0,0,0,0,0,0,0.082239785,0
2024-10-21T11:58:06.414672832Z,AAPL,0,0,0,200,29,15,110,10,110,100,55,0,0,0.784006272,0.113680909,0.05880047,0.43120345,0.039200314,0.43120345,0.392003136,0.215601725,-0.25729475,0
2024-10-21T11:58:14.036350634Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T11:58:14.036377136Z,AAPL,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0.850701829,0,0,0,0,0,0,-0.162245769,0
2024-10-21T11:58:14.144708873Z,AAPL,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.784006272,0,0,0,0,0,0,0.149525599,0
2024-10-21T11:58:18.578706483Z,AAPL,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0.850701829,0,0,0,0,0,0,-0.162245769,0
2024-10-21T11:58:18.578717695Z,AAPL,0,0,0,0,0,-25,-29,-200,-44,-154,-400,0,0,0,0,-0.116225012,-0.134821013,-0.929800093,-0.20455602,-0.715946072,-1.859600186,0.371921257,0
2024-10-21T11:58:18.649580622Z,AAPL,0,0,0,0,0,25,29,200,44,154,400,0,0,0,0,0.106337729,0.123351765,0.850701829,0.187154402,0.655040408,1.701403658,-0.340281848,0
2024-10-21T11:58:18.666193529Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2024-10-21T11:58:18.666193529Z,AAPL,65,65,0,0,0,0,0,0,0,0,0,0.284339458,0,0,0,0,0,0,0,0,0,-0.005660839,0
2024-10-21T11:58:18.721960191Z,AAPL,0,0,0,0,0,0,-29,-200,-44,-154,-400,0,0,0,0,0,-0.126859143,-0.874890639,-0.192475941,-0.673665792,-1.749781277,0.336491449,0
2024-10-21T11:58:18.722551669Z,AAPL,0,0,0,0,0,0,0,0,-200,-44,-154,0,0,0,0,0,0,0,-0.926354794,-0.203798055,-0.713293191,0.158283822,0
2024-10-21T11:58:18.722579315Z,AAPL,0,0,0,0,0,0,0,27,200,44,154,0,0,0,0,0,0,0.11821366,0.875656743,0.192644483,0.674255692,-0.163945096,0
2024-10-21T11:58:18.733836431Z,AAPL,0,0,0,0,0,0,27,200,44,154,400,0,0,0,0,0,0.11821366,0.875656743,0.192644483,0.674255692,1.751313485,-0.335674139,0
2024-10-21T11:58:18.771745684Z,AAPL,0,0,0,0,0,0,-27,-200,-44,-154,-400,0,0,0,0,0,-0.129558541,-0.959692898,-0.211132438,-0.738963532,-1.919385797,0.367888548,0
2024-10-21T11:58:19.574896952Z,AAPL,0,0,0,0,0,0,27,200,44,154,400,0,0,0,0,0,0.11821366,0.875656743,0.192644483,0.674255692,1.751313485,-0.335674139,0
2024-10-21T11:58:19.574907103Z,AAPL,0,0,0,0,0,0,-27,-200,-44,-154,-400,0,0,0,0,0,-0.129558541,-0.959692898,-0.211132438,-0.738963532,-1.919385797,0.367888548,0
2024-10-21T11:58:19.604471701Z,AAPL,0,0,0,200,0,0,0,0,0,0,0,0,0,0.959692898,0,0,0,0,0,0,0,-0.10070822,0
2024-10-21T11:58:19.632503658Z,AAPL,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.959692898,0,0,0,0,0.121867499,0
2024-10-21T11:58:21.722356897Z,AAPL,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.875656743,0,0,0,0,0.111196089,0
2024-10-21T11:58:21.794663862Z,AAPL,0,0,200,10,0,0,0,0,0,0,0,0,0.875656743,0.043782837,0,0,0,0,0,0,0,-0.060416077,0
2024-10-21T11:58:32.993346096Z,AAPL,0,0,200,0,0,0,0,0,0,0,0,0,0.875656743,0,0,0,0,0,0,0,0,-0.055821595,0
2024-10-21T11:58:37.947553299Z,AAPL,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0.959692898,0,0,0,0,-0.121867499,0
2024-10-21T11:58:37.947562931Z,AAPL,0,0,0,0,0,0,27,200,44,154,400,0,0,0,0,0,0.11821366,0.875656743,0.192644483,0.674255692,1.751313485,-0.335674139,0
2024-10-21T11:58:37.947573917Z,AAPL,0,0,0,0,0,0,-27,-200,-44,-154,-400,0,0,0,0,0,-0.11821366,-0.875656743,-0.192644483,-0.674255692,-1.751313485,0.335674139,0
2024-10-21T11:58:40.491423845Z,AAPL,0,0,0,0,-29,-15,-110,-10,-110,-100,-55,0,0,0,-0.128546099,-0.066489362,-0.487588652,-0.044326241,-0.487588652,-0.443262411,-0.243794326,0.197909121,0
2024-10-21T11:58:40.491466764Z,AAPL,0,0,0,0,26,15,110,10,110,100,55,0,0,0,0.113985094,0.065760631,0.48224463,0.043840421,0.48224463,0.438404209,0.241122315,-0.193231644,0
2024-10-21T11:58:50.556727313Z,AAPL,0,0,0,0,0,0,-400,0,0,0,0,0,0,0,0,0,-1.753616835,0,0,0,0,0.222684671,0
2024-10-21T11:58:53.131341094Z,AAPL,0,0,200,0,0,0,0,0,0,0,0,0,0.806126562,0,0,0,0,0,0,0,0,-0.051389167,0
2024-10-21T11:58:53.954307531Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2024-10-21T11:58:53.954307531Z,AAPL,40,40,0,0,0,0,0,0,0,0,0,0.163867268,0,0,0,0,0,0,0,0,0,-0.00326239,0
2024-10-21T11:58:53.954317948Z,AAPL,100,100,1,400,10,26,15,110,10,110,100,0.402252615,0.004022526,1.609010459,0.040225261,0.10458568,0.060337892,0.442477876,0.040225261,0.442477876,0.402252615,-0.329747775,0
2024-10-21T11:58:53.954477659Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
2024-10-21T11:58:53.954477659Z,AAPL,201,201,8,150,25,400,27,200,44,154,400,0.806904857,0.032115616,0.602167804,0.100361301,1.605780811,0.108390205,0.802890405,0.176635889,0.618225612,1.605780811,-0.605946932,0
2024-10-21T11:58:53.954501480Z,AAPL,100,100,100,1,400,10,26,15,110,10,110,0.401445203,0.401445203,0.004014452,1.605780811,0.04014452,0.104375753,0.06021678,0.441589723,0.04014452,0.441589723,-0.445329436,0
2024-10-21T11:58:53.954502815Z,AAPL,0,0,100,100,1,400,10,26,15,110,10,0,0.403063281,0.403063281,0.004030633,1.612253124,0.040306328,0.104796453,0.060459492,0.443369609,0.040306328,-0.327640879,0
2024-10-21T11:58:53.954507571Z,AAPL,0,0,100,0,0,0,0,0,0,0,0,0,0.387446726,0,0,0,0,0,0,0,0,-0.024699055,0
2024-10-21T11:58:53.954515456Z,AAPL,0,0,100,0,0,0,0,0,0,0,0,0,0.372995151,0,0,0,0,0,0,0,0,-0.023777792,0
2024-10-21T11:58:53.954518683Z,AAPL,0,0,100,0,0,0,0,0,0,0,0,0,0.359582884,0,0,0,0,0,0,0,0,-0.022922784,0
2024-10-21T11:58:53.954521070Z,AAPL,40,40,0,0,0,0,0,0,0,0,0,0.14179369,0,0,0,0,0,0,0,0,0,-0.002822933,0
2024-10-21T11:58:53.954534910Z,AAPL,0,0,0,0,0,27,200,44,154,400,1,0,0,0,0,0.111478117,0.825763832,0.181668043,0.63583815,1.651527663,0.004128819,-0.32385173,0
2024-10-21T11:58:53.954535707Z,AAPL,0,0,0,40,100,1,400,10,26,15,110,0,0,0.163132137,0.407830343,0.004078303,1.63132137,0.040783034,0.106035889,0.061174551,0.448613377,-0.359070717,0
2024-10-21T11:58:53.954546864Z,AAPL,0,0,-100,0,0,0,0,0,0,0,0,0,-0.425170068,0,0,0,0,0,0,0,0,0.027103853,0
2024-10-21T11:58:53.954549208Z,AAPL,-100,-100,0,0,0,0,0,0,0,0,0,-0.444049734,0,0,0,0,0,0,0,0,0,0.008840468,0
2024-10-21T11:58:53.954555754Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21T11:58:53.954564591Z,AAPL,0,0,-100,0,0,0,0,0,0,0,0,0,-0.464684015,0,0,0,0,0,0,0,0,0.029622798,0
2024-10-21T11:58:53.954570870Z,AAPL,0,0,-100,0,0,0,0,0,0,0,0,0,-0.487329435,0,0,0,0,0,0,0,0,0.031066404,0
2024-10-21T11:58:53.954666995Z,AAPL,0,0,0,0,-100,-1,-400,-10,-26,-15,-110,0,0,0,-0.509683996,-0.00509684,-2.038735984,-0.0509684,-0.132517839,-0.076452599,-0.560652396,0.42735281,0
2024-10-21T11:58:53.954950395Z,AAPL,0,0,-100,-40,-1,-400,-10,-26,-15,-110,-10,0,-0.507099391,-0.202839757,-0.005070994,-2.028397566,-0.050709939,-0.131845842,-0.076064909,-0.557809331,-0.050709939,0.380281056,0
2024-10-21T11:58:54.013566047Z,AAPL,0,0,0,0,0,-27,-200,-44,-154,-400,-1,0,0,0,0,-0.124366651,-0.921234454,-0.20267158,-0.70935053,-1.842468908,-0.004606172,0.361293824,0
2024-10-21T11:58:54.013589130Z,AAPL,0,0,0,0,0,27,200,44,154,400,1,0,0,0,0,0.136916836,1.014198783,0.223123732,0.780933063,2.028397566,0.005070994,-0.397752987,0
2024-10-21T11:58:54.021444014Z,AAPL,0,0,0,0,0,-27,-200,-44,-154,-400,-1,0,0,0,0,-0.124366651,-0.921234454,-0.20267158,-0.70935053,-1.842468908,-0.004606172,0.361293824,0
2024-10-21T11:58:54.043347922Z,AAPL,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-0.843525938,0,0,0,0,0,0.103865612,0
2024-10-21T11:58:54.063766628Z,AAPL,0,0,-40,-1,-400,-10,-26,-15,-110,-10,-110,0,-0.164541341,-0.004113534,-1.64541341,-0.041135335,-0.106951872,-0.061703003,-0.452488688,-0.041135335,-0.452488688,0.432397341,0
2024-10-21T11:58:54.213766156Z,AAPL,-40,-40,-1,-400,-10,-26,-15,-110,-10,-110,-100,-0.163532298,-0.004088307,-1.635322976,-0.040883074,-0.106295993,-0.061324612,-0.449713818,-0.040883074,-0.449713818,-0.408830744,0.330256635,0
2024-10-21T11:58:58.704657287Z,AAPL,0,0,0,26,10,26,15,110,10,110,100,0,0,0.107571369,0.041373604,0.107571369,0.062060405,0.45510964,0.041373604,0.45510964,0.413736036,-0.168282483,0
2024-10-21T11:58:58.704745556Z,AAPL,0,0,0,0,0,-26,-15,-110,-10,-110,-100,0,0,0,0,-0.106295993,-0.061324612,-0.449713818,-0.040883074,-0.449713818,-0.408830744,0.147335609,0
2024-10-21T11:58:58.758409305Z,AAPL,0,0,-200,0,0,0,0,0,0,0,0,0,-0.89047195,0,0,0,0,0,0,0,0,0.056766039,0
2024-10-21T11:58:58.758422757Z,AAPL,0,0,200,0,0,0,0,0,0,0,0,0,0.89047195,0,0,0,0,0,0,0,0,-0.056766039,0
2024-10-21T11:58:58.912375357Z,AAPL,100,100,1,200,26,10,15,110,10,110,100,0.436490615,0.004364906,0.872981231,0.11348756,0.043649062,0.065473592,0.480139677,0.043649062,0.480139677,0.436490615,-0.270925794,0
2024-10-21T11:58:58.912551174Z,AAPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2024-10-21T11:58:58.912551174Z,AAPL,1,1,0,0,0,0,0,0,0,0,0,0.004366812,0,0,0,0,0,0,0,0,0,-8.69E-05,8
2024-10-21T11:58:58.912551174Z,AAPL,8,8,150,25,400,27,200,44,154,400,1,0.038259206,0.717360115,0.119560019,1.912960306,0.129124821,0.956480153,0.210425634,0.736489718,1.912960306,0.004782401,-0.798994776,1
2024-10-21T11:58:58.912577219Z,AAPL,100,100,200,100,1,200,26,10,15,110,10,0.458505273,0.917010546,0.458505273,0.004585053,0.917010546,0.119211371,0.045850527,0.068775791,0.5043558,0.045850527,-0.298578287,0
2024-10-21T11:58:58.912588388Z,AAPL,0,0,200,0,0,0,0,0,0,0,0,0,0.8399832,0,0,0,0,0,0,0,0,-0.053547469,0
2024-10-21T11:58:58.912594900Z,AAPL,0,0,38,400,100,1,200,26,10,15,110,0,0.157741802,1.660440017,0.415110004,0.0041511,0.830220008,0.107928601,0.041511,0.062266501,0.456621005,-0.429000538,0
2024-10-21T11:58:58.912609151Z,AAPL,0,0,0,0,38,100,1,200,26,10,15,0,0,0,0.162601626,0.427899016,0.00427899,0.855798032,0.111253744,0.042789902,0.064184852,-0.206553843,0
2024-10-21T11:58:58.912613899Z,AAPL,0,0,0,-100,0,0,0,0,0,0,0,0,0,-0.447027269,0,0,0,0,0,0,0,0.046910132,0
2024-10-21T11:58:58.912617614Z,AAPL,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0.981836033,0,0,0,0,0,0,-0.187255671,0
2024-10-21T11:58:58.912620981Z,AAPL,-100,-100,-38,-300,-38,-100,-1,-200,-26,-10,-15,-0.488519785,-0.185637518,-1.465559355,-0.185637518,-0.488519785,-0.004885198,-0.97703957,-0.127015144,-0.048851979,-0.073277968,0.411169175,0
2024-10-21T11:58:58.912628049Z,AAPL,0,0,0,0,27,200,44,154,400,1,600,0,0,0,0.110339191,0.81732734,0.179812015,0.629342051,1.634654679,0.004086637,2.451982019,-0.572440879,0
2024-10-21T11:58:58.912639087Z,AAPL,0,0,-100,0,0,0,0,0,0,0,0,0,-0.426075841,0,0,0,0,0,0,0,0,0.027161594,0
2024-10-21T11:58:58.912642543Z,AAPL,0,0,-100,0,0,0,0,0,0,0,0,0,-0.445037828,0,0,0,0,0,0,0,0,0.028370388,0
2024-10-21T11:58:58.912684059Z,AAPL,0,0,0,0,-100,-1,-200,-26,-10,-15,-110,0,0,0,-0.463606861,-0.004636069,-0.927213723,-0.120537784,-0.046360686,-0.069541029,-0.509967548,0.273289798,0
2024-10-21T11:58:58.912954809Z,AAPL,0,0,-100,-38,-1,-200,-26,-10,-15,-110,-10,0,-0.461467467,-0.175357637,-0.004614675,-0.922934933,-0.119981541,-0.046146747,-0.06922012,-0.507614213,-0.046146747,0.2318785,0
2024-10-21T11:58:58.926466671Z,AAPL,0,0,0,0,-27,-200,-44,-154,-400,-1,-600,0,0,0,-0.152801358,-1.131861913,-0.249009621,-0.871533673,-2.263723826,-0.00565931,-3.395585739,0.792735048,0
2024-10-21T11:58:58.945466491Z,AAPL,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-1.016776817,0,0,0,0,0,0,0.193919574,0
